100
{11,1,2,3,4,5,6,7,9,12,13,14,15} 38 10 92 83 87 65 81 61 79 89 53 28 42 8 26 72 49 68 19 41            
{56,1,2,3,4,5,7,9,10,11,13,14,16} 32 59 33 57 52 12 44 17 63 62 25 8 100 6 58 15 64 99 22 89 67 30 51 83            
{77,2,3,6,7,8,9,11,12,13,14,15,16} 80 4 70 89 56 17 64 92 40 5 91 28 10 1 25 62 37 32 19 51 90            
{96,1,2,3,4,8,9,10,13,14,15,16,17} 11 35 29 6 36 78 90 47 55 42 69 12 7 18 46 58 59 95 52 5 74            
{24,1,2,4,5,6,9,10,13,16,17,18,19} 74 72 64 53 26 32 86 41 54 57 15 43 11 42 34 3 52 91 62 89 8 14 7 12 39 75            
{29,2,3,4,5,7,8,9,10,11,12,14,15} 88 33 49 77 13 52 32 51 1 6 71 30 27 74 47 73 62 59 67 46 90            
{39,1,2,3,4,5,9,15,16,17,18,20,23} 31 37 6 52 59 42 14 53 60 58 90 41 65 12 63 62 21 7 19 87 10 48 11 85 22 43 82 74 13 72 27 57 8            
{55,1,2,4,5,7,8,12,13,14,15,17,18} 24 11 84 73 59 92 56 81 71 37 40 9 3 41 51 79 70 10 72 45 99 23 42 16 95 6            
{89,1,3,4,5,9,10,11,12,13,14,15,17} 83 47 28 63 97 76 22 71 25 65 27 20 43 8 40 35 87 60 42 7 90 2 21 92 16 78 6 39 41            
{88,1,2,4,5,6,7,8,9,10,11,13,15} 86 75 28 22 51 95 12 37 46 61 14 94 3 17 18 27 87 56 42 20            
{57,3,5,6,7,8,9,10,11,12,13,14,15} 44 39 72 4 84 30 69 29 99 56 53 16 45 1 66 48 96 50 34 2 92            
{17,2,4,5,6,8,9,10,11,12,14,15,16} 92 61 57 7 58 49 40 55 89 91 80 3 13 46 53 50 1 75 28 86 26 35 59 70 96 44            
{35,1,3,4,6,7,8,9,10,11,12,13,15} 64 54 82 41 74 67 48 42 90 5 56 14 43 2 61            
{65,1,2,3,4,5,7,8,9,11,12,14,15} 24 82 97 19 56 63 78 6 10 20 69 41 93 38 47 13 31 40 52            
{58,1,2,3,5,6,10,12,13,14,15,18,19} 7 41 82 59 26 95 21 11 17 64 9 34 28 16 67 8 98 4 74 40 53 27 46 54            
{84,3,4,5,6,7,8,10,11,12,14,15,17} 26 19 81 16 9 34 80 60 86 25 41 22 100 73 27 99 85 79 2 61 53 24 57 96 1 21 64 13            
{49,2,4,5,6,9,10,11,12,13,14,15,16} 53 42 54 45 85 93 58 31 89 40 61 68 29 7 24 33 100 8 47 52 65 3 88 67 48 36 1 75 23            
{14,1,3,4,5,6,7,8,9,10,11,12,13} 18 57 51 2 32 74 52 65 27 41 66 19 45 77 82 50 100 20 98 16 46            
{33,1,3,4,6,7,8,11,13,14,16,19,20} 10 41 27 18 30 73 2 5 31 90 38 26 12 83 48 96 49 66 17 44 82 9 52 15            
{78,2,3,4,5,6,7,8,9,10,11,12,13} 96 44 82 49 21 40 47 76 99 71 38 52 39 50 17 1 23            
{43,1,2,3,4,5,6,7,8,9,10,11,13} 92 75 36 18 14 67 76 29 12 65 90 57 21 73 58 44 98 99            
{6,2,5,7,8,9,12,14,15,16,17,18,19} 60 11 48 99 89 72 33 10 52 93 26 4 96 3 64 1 83 92 36 13 76 94            
{83,1,2,3,5,6,7,8,9,10,11,12,13} 58 26 43 66 100 78 75 88 4 52 23 19 44 69 67 27 59 55 63 68 22 71            
{4,2,5,8,10,11,13,14,15,17,18,19,22} 85 3 69 26 20 28 29 70 72 40 49 98 52 55 12 25 75 45 79 65 6 23 87 47 53 24 16 21 73 50 9 1 63 7            
{71,2,3,4,5,7,8,9,11,12,14,15,16} 78 6 56 13 61 19 46 24 10 63 42 1 36 38 69 25 52 95            
{4,1,2,5,7,8,9,12,13,15,16,17,18} 26 6 98 77 67 3 35 19 30 10 97 74 37 88 11 52 69 51 20 50 23 45 28 78 24 21 87 14 59 22 75            
{53,2,3,4,6,8,11,12,13,16,18,19,21} 88 14 24 1 28 7 43 5 65 31 15 20 33 80 10 17 83 9            
{60,1,2,3,4,5,6,7,8,9,10,12,14} 16 21 13 65 95 23 88 52 11 51 54 39 76 30 22 29            
{74,1,3,6,7,8,9,10,11,12,13,14,15} 51 94 76 33 18 37 64 5 52 50 25 91 28 70 96 2 4 38 81 21 19            
{20,1,4,5,7,8,9,10,12,13,14,15,17} 66 95 58 56 34 85 6 78 16 86 41 82 3 11 62 49 77 45 2 36 70 54 88 59 26            
{47,1,2,3,4,5,6,7,8,9,10,11,13} 80 60 56 36 52 32 12 40 100 23 58 48 16 42 92 17 50 75 65            
{92,1,2,3,4,5,7,8,9,12,13,15,16} 63 14 87 11 90 30 37 10 27 25 52 57 84 19 56 38 81 6            
{26,1,2,3,4,5,8,9,10,11,12,13,14} 7 27 50 34 56 87 6 88 68 86 63 77 74 35 40 46 44 82 31            
{14,1,2,3,5,8,9,10,11,12,13,15,16} 37 35 65 51 56 89 68 55 52 83 42 97 6 49 40 7 25 28 84 4 62 34 20 82 63 59 19 39            
