100
{38,1,2,5,6,7,9,11,12,14,15,16,19} 22 88 63 79 48 97 70 4 65 41 8 10 93 18 49 81 85 62 21 31 82 3 24 86 51 90 13 40 57 27            
{34,1,2,6,7,8,9,10,11,12,14,15,16} 83 48 90 5 3 55 69 13 37 62 46 22 43 21 28 56 72 52 29 36 61 47 17 20 76 4 24 65            
{35,2,3,4,5,6,7,8,9,13,14,15,16} 67 39 61 1 59 90 66 21 65 11 97 85 24 12 32 51 10 30 78 29 86 83 63 69 28            
{6,1,2,3,5,7,9,10,11,13,14,15,17} 43 83 100 8 64 4 24 90 84 21 30 91 60 76 16 36 22 63 72 23 46 68 85 73 18 49 12            
{66,1,3,4,5,6,7,8,9,10,11,13,15} 12 69 88 19 14 74 77 18 32 20 43 36 73 2 33 99 76 17            
{32,2,3,4,5,6,7,8,10,11,13,14,15} 79 12 34 17 58 99 20 1 60 85 40 95 50 23 18 86 59 77 16 28 74 9 57            
{68,2,3,5,6,8,9,10,11,12,13,14,15} 81 24 45 16 22 61 67 30 75 97 82 65 38 72 1 55 4 7 73 42 29 20 46 57 74            
{88,1,2,3,4,5,6,7,8,9,11,12,13} 63 56 37 60 17 39 15 97 36 18 96 25 81 83 16 72 10 34 19 99 23 65 20            
{47,1,2,3,4,5,6,7,8,9,10,11,12} 62 99 87 74 51 67 78 58 34 37 24 26 75 43 29 90 71 15 42 64            
{86,1,3,4,5,6,7,8,9,10,11,12,13} 34 58 44 2 100 35 68 72 37 32 43 93 38 42 52 25 92 95 69 61 48            
{59,1,2,3,4,5,6,7,8,9,10,11,12} 71 53 45 34 36 17 68 52 74 43 92 82 60 14 65            
{50,1,2,3,4,5,6,8,9,10,11,12,13} 85 97 22 15 19 77 7 35 69 73 44 46 79 100 54 18 72 92 52 33            
{72,1,2,3,4,5,7,8,10,11,13,14,15} 56 75 25 23 19 67 77 99 12 32 18 16 97 49 44 85 9 70 6 48            
{83,2,4,5,7,8,9,10,11,12,13,14,15} 42 79 66 71 61 47 38 20 58 16 78 3 6 35 98 82 23 69 1 19 43 32            
{8,1,2,4,6,9,11,12,13,14,18,19,20} 65 3 40 35 60 80 83 79 7 16 10 15 17 42 55 93 74 100 72 85 36 5            
{33,1,2,3,4,5,6,7,8,9,11,12,13} 45 38 26 21 62 74 43 44 46 99 41 72 39 91 80 68 29 22 95 10 67 19 30            
{41,3,4,6,8,9,11,12,13,17,18,19,20} 47 72 51 21 43 28 91 14 62 32 16 35 10 74 2 34 96 57 56 64 94 88 1 5 15 37 7 48            
{22,1,2,3,4,5,6,7,8,10,11,12,13} 95 42 98 72 26 96 88 24 64 9 25 54 79 39 27 63 51 60 76 80 56 84 66 18 59 68 33            
{4,2,5,6,8,9,10,11,12,13,14,15,16} 67 31 26 19 33 28 63 60 68 92 96 7 1 71 40 30 100 48 55 52 82 3 38            
{82,1,2,3,4,5,7,8,9,10,12,14,16} 27 50 15 13 87 48 72 21 11 43 47 88 91 31 53 66 51 24 18 20 85 57 6 78 38            
{26,1,3,4,5,7,9,10,13,14,15,16,17} 39 24 25 99 33 60 90 18 12 8 73 41 52 2 45 82 49 93 88 11 79 85 6 63            
{88,1,2,4,5,6,7,8,9,10,11,12,13} 36 23 58 98 46 42 47 39 44 32 3 53 48 26 95 61 30 99 56 62 35 17 63            
{99,2,4,5,8,11,12,13,15,16,17,18,20} 32 40 57 1 85 6 100 75 3 53 47 52 64 97 48 9 54 38 51 7 69 43 37 61 84 10 24 65 34 14 74 79 19            
{86,3,4,5,6,7,8,9,10,11,12,14,15} 80 99 53 65 45 68 2 60 22 31 76 17 39 69 67 71 1 13 35            
{33,1,2,3,4,5,6,8,9,10,11,12,14} 89 37 76 56 78 32 91 98 68 66 99 100 92 17 93 43 95 86 75 13 7 60 52            
{48,1,2,3,4,6,7,8,10,11,12,13,14} 75 63 78 56 25 30 94 9 96 43 31 26 50 62 57 5 99 38 68 88 91 70 34 23 84 67            
{33,1,2,3,4,5,6,7,8,9,10,11,12} 61 99 18 32 50 26 94 42 27 79 13 92 89 63 39 66 21 25 41 36 56 77 98 30 93 91 20 51            
{90,2,3,4,5,6,7,9,10,12,13,14,15} 60 68 11 48 79 65 28 88 55 50 63 38 78 69 16 8 29 26 99 32 80 47 93 1 82            
{81,1,4,5,7,8,9,10,11,12,14,15,16} 71 13 3 48 2 6 96 83 67 85 27 72 40 23 37 32 54 93            
{2,1,3,4,6,7,8,9,13,14,15,17,19} 94 18 72 99 32 79 50 76 83 20 48 28 16 52 93 100 56 47 81 85 82 5 96 38 10 11 54 12 77 23 64 59            
{94,1,2,3,4,5,6,8,9,10,11,15,16} 61 14 25 79 36 75 78 67 88 100 70 46 44 33 84 30 38 64 77 39 12 13 7 51 98 68 18            
{44,1,3,5,6,7,9,10,11,12,14,15,16} 91 8 42 76 29 17 13 39 89 50 38 33 45 46 92 26 35 4 18 36 93 68 80 2            
{61,1,3,4,5,6,9,10,11,12,13,14,15} 53 73 2 72 81 29 95 68 66 91 93 7 17 65 51 86 37 85 8 74 90 20 60 57 84 16            
{48,1,3,4,5,6,7,8,9,10,11,12,13} 22 46 88 62 75 51 99 36 66 44 98 43 42 82 100 58 28 2            
{25,2,3,4,5,6,8,9,10,11,12,13,14} 70 72 43 74 19 33 63 49 86 16 66 17 88 39 36 1 34 7 55 47 50            
{65,2,3,4,5,6,7,8,9,11,12,14,15} 35 94 39 58 46 13 97 37 90 27 78 63 62 18 41 86 28 26 80 1 10            
{49,1,2,3,4,5,6,7,8,9,10,11,13} 62 82 94 39 38 79 64 36 71 91 86 40 81 12 68 27            
{14,1,2,3,4,5,8,10,11,12,13,15,16} 69 6 58 7 87 93 70 34 92 39 28 9 90 45 61 46 64            
{31,4,5,7,8,9,10,11,14,16,17,19,20} 15 61 69 12 2 100 81 66 97 92 44 23 77 3 73 1 67 70 6 78 18 88 13 87 51 72 35            
{84,1,4,5,6,7,8,9,10,11,13,14,15} 77 34 42 72 33 12 2 66 41 64 71 75 38 18 43 29 83 24 3 46 98 65            
{67,1,2,4,5,6,8,9,10,11,12,14,15} 62 69 71 3 13 74 77 49 17 22 36 88 23 100 42 79 7 95 66 33 39            
{100,1,2,3,4,5,6,7,8,9,10,12,13} 16 38 92 30 66 22 50 11 54 96 97 83 52 99 25 26            
{4,1,2,3,5,7,8,10,11,12,13,14,15} 81 27 83 72 67 91 93 65 66 6 46 19 86 34 22 73 68 9            
{24,2,3,4,5,6,7,9,10,12,13,14,16} 86 35 31 64 1 49 34 20 11 41 15 44 8 40 27 96 37 75 22            
{13,1,3,5,6,7,8,9,10,14,15,16,17} 95 83 43 75 30 23 94 49 11 12 54 38 19 79 55 39 99 47 2 4 18 69 91 26            
{87,1,2,4,5,7,8,9,10,11,12,13,16} 25 14 74 50 53 94 15 33 38 3 52 75 66 64 18 57 73 17 6 32 97 83 84 42 88            
{2,3,6,7,8,9,11,12,14,18,21,22,23} 52 35 99 19 34 10 13 85 92 93 17 5 37 42 69 24 38 20 86 65 4 43 15 44 51 72 1 71 16            
{81,1,2,3,6,7,11,13,14,15,16,17,18} 5 10 91 46 33 62 54 8 60 34 4 100 47 69 53 67 9 77 89 86 25 56 90 20 39 12            
{39,1,2,5,6,7,10,11,12,13,14,15,16} 3 24 9 17 49 40 56 27 76 59 86 68 23 18 19 44 31 4 52 90 8 87 63            
{34,1,2,3,4,5,6,7,8,10,11,14,15} 68 51 59 55 73 19 84 49 12 58 41 78 57 21 30 56 13 50 36 9 43 62            
{45,1,2,5,7,10,11,12,13,14,16,17,18} 3 47 23 72 88 42 32 76 59 35 93 69 40 55 25 19 8 57 9 71 29 80 74 87 15 4 82 95 6 64            
{40,1,2,6,7,8,9,10,11,12,13,16,17} 49 44 88 47 66 53 70 5 59 48 72 32 78 3 75 4 90 26 23 42 34 14 41 20 15 27 35 65            
{70,1,2,3,5,7,8,9,10,11,12,13,14} 57 6 44 26 77 18 82 21 95 72 55 39 98 28 63 83 4 30 67 64 40 19 94 54 61            
{29,1,2,6,7,8,9,10,11,12,14,15,16} 5 42 69 76 68 74 51 83 55 13 54 47 93 73 75 17 3 4            
{30,1,3,4,5,6,8,9,10,13,14,15,16} 7 53 2 56 86 25 79 72 67 45 40 27 57 85 63 12 35 82 11            
{63,1,2,3,4,5,6,7,8,9,12,13,14} 100 31 67 36 94 79 74 11 28 71 49 51 95 33 23 59 69 88 34 18 46 45 55 24 99 32 20 10 29 26 68 56            
{62,1,2,3,4,5,6,9,10,11,12,13,15} 87 96 59 37 55 88 28 70 66 23 49 83 8 7 99 75 20 14 21            
{89,2,3,4,5,6,7,8,9,10,11,13,14} 49 15 23 70 22 12 27 97 57 77 87 39 21 67 33 86 32 31 72 79 99 1 25 51 62            
{9,1,2,3,4,5,6,7,8,10,11,12,14} 93 29 41 100 73 62 42 61 16 60 13 82 68 39 50 56 23 25 91 47 70            
{18,1,2,3,5,6,7,10,12,13,15,16,17} 40 34 90 65 87 48 46 77 85 20 89 70 21 41 95 9 88 11 8 14 4 67            
{15,1,2,3,4,5,6,7,8,10,11,13,14} 56 43 57 64 69 76 47 46 28 55 21 74 29 92 93 9 12 22 94            
{100,1,2,3,4,6,8,9,10,11,12,13,14} 86 47 7 82 66 5 91 42 44 19 41 68 83 25 52 15 55 30 36            
{31,2,4,5,8,9,10,13,14,18,19,20,21} 82 43 83 16 28 89 17 46 61 37 6 3 81 94 71 99 11 57 15 12 74 53 30 22 34 44 7 84 47 1 39 72            
{99,1,2,3,7,8,9,10,12,13,14,16,17} 40 11 67 82 97 100 34 52 98 15 4 48 5 44 31 6 32            
{96,1,2,3,4,5,6,7,8,9,10,13,14} 99 82 85 15 98 95 46 16 79 89 17 12 59 23 11 49 64 53 24 94 93 45 55            
{2,1,5,6,7,9,12,13,14,15,18,19,20} 50 46 27 36 23 37 30 71 80 87 3 81 53 35 10 78 69 16 11 67 44 17 4 79 75 91 8            
{31,2,3,4,5,6,7,8,9,10,12,13,14} 70 62 19 69 24 46 85 73 93 11 30 1 18 79 45 78 58 20 61 56 59            
{15,1,2,4,5,8,9,10,11,14,17,18,19} 34 62 79 91 66 16 42 20 47 49 6 13 3 89 12 56 96 7 86 39            
{71,4,6,8,9,10,12,13,14,15,16,18,21} 99 39 81 97 1 87 19 37 31 11 29 63 46 2 49 76 3 5 45 7 22 93 95 83 28 17 36 92 20            
{71,1,2,3,4,5,6,7,11,12,13,14,15} 78 19 93 49 26 40 60 8 41 10 53 63 98 59 22 64 52 17 84 65 74 9 97 51            
{54,1,2,3,5,6,8,9,10,11,13,14,15} 85 67 74 89 99 4 62 73 76 55 12 88 36 65 97 7 25 82            
{38,1,2,3,5,7,9,10,11,12,13,14,16} 6 42 96 37 57 50 4 92 97 87 51 17 33 76 55 62 34 47 73 72 24 36 15 8 44 21 67 68            
{64,1,2,3,4,6,7,8,9,11,12,13,14} 74 76 10 15 81 84 87 41 79 48 5 43 91            
{18,1,2,3,4,5,6,7,8,9,10,11,12} 76 64 44 19 52 20 68 93 13 17 49 65 54 37 25 15            
{3,1,2,5,7,8,9,10,11,12,13,14,17} 4 48 53 32 96 20 41 64 15 16 33 43 49 59 6 36 61 89 75 42 84 78 82            
{48,1,2,3,5,6,8,9,11,12,13,14,15} 28 43 63 7 54 26 94 35 10 85 27 58 4 41 95 98 88 77 55            
{75,1,2,3,4,6,7,8,9,10,11,12,13} 85 45 41 63 43 46 70 59 5 26 44 67 81 37 86 17 90 31 54 49 77 14 48 83            
{43,1,2,3,4,5,9,10,11,12,13,14,16} 42 53 81 8 15 79 6 7 47 77 92 62 33 69 52 46 72 100 61            
{22,2,4,5,6,7,9,10,11,12,13,14,15} 81 16 69 1 72 26 57 3 41 85 99 34 100 67 76 8 92 49 38 32 61            
{60,1,2,3,4,5,6,7,8,9,11,12,13} 24 84 33 46 16 81 88 58 42 34 10 73 35 91 45            
{2,1,4,5,6,7,11,13,14,15,16,18,20} 80 12 99 9 28 85 3 23 55 88 62 87 74 19 10 29 17 58 24 52 39 86 8            
{86,1,4,6,7,8,10,12,13,14,17,18,19} 30 92 69 50 15 16 56 47 5 43 38 34 80 11 2 3 9 41 81            
{12,1,3,4,6,7,9,10,11,13,14,15,16} 74 8 25 72 87 95 32 85 41 63 40 37 97 39 29 43 44 38 24 42 50 73 22 2 81 5 61 46 80 21 79 58            
{57,2,3,5,7,9,10,11,12,13,14,15,17} 39 16 58 6 94 95 64 20 4 55 47 50 75 31 46 28 26 35 41 1 80 78 8 72            
