60
{4,1,3,5,6,7,8,9,10,11,12,15,16,17,18,20} 19 50 44 26 27 13 14 41 2 40 55 57               
{53,1,2,3,4,5,6,7,8,9,10,11,13,15,18,20} 58 25 12 17 45 19 16 30 21 26 24 14 60 44               
{17,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18} 36 30 19 54 25 55 1 15 20 28               
{10,1,3,4,5,6,8,9,11,12,14,15,16,17,18,19} 43 59 51 30 2 13 47 58 25 45 39 7 48               
{20,2,3,4,5,6,7,9,10,11,12,13,14,15,16,17} 44 18 28 51 36 24 45 60 8 40 53 1 54 25               
{27,1,3,4,5,6,8,10,11,12,13,14,16,17,18,19} 9 30 40 45 51 33 39 35 23 59 21 15 2 37 7               
{2,1,4,6,8,9,11,12,13,15,16,18,19,21,22,23} 24 41 30 44 17 55 56 10 3 38 28 46 20 7 14 36 59 5 53               
{29,2,3,5,6,7,8,9,10,12,13,14,15,16,17,19} 18 51 60 42 4 1 49 57 11 23 37               
{43,1,4,5,6,7,8,9,10,12,14,15,16,17,18,19} 55 53 27 36 3 51 2 13 34 59 47 25 11               
{3,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16} 53 31 57 36 44 35               
{37,1,3,4,5,6,7,8,9,10,11,12,13,14,15,16} 27 21 45 57 60 31 2 25 49               
{59,1,2,3,4,5,6,9,10,11,13,14,15,16,17,18} 20 27 57 29 49 7 12 38 8               
{3,1,2,4,6,7,9,10,11,12,13,14,15,18,19,21} 34 60 16 58 26 45 20 8 46 25 39 24 5 30 17               
{35,1,2,3,4,5,7,10,11,12,13,15,17,18,21,22} 19 20 23 55 58 32 9 37 46 8 14 45 31 6 50 40 16               
{43,3,4,5,6,7,9,11,12,14,15,18,19,20,21,22} 10 13 17 8 25 50 16 2 32 41 34 24 27 36 1 35 28 53 44               
{55,1,2,3,5,6,7,8,9,10,12,13,14,15,16,17} 20 25 37 22 4 11 44 43               
{15,1,2,3,4,5,7,8,10,11,13,17,18,20,21,22} 29 51 9 60 12 39 34 19 16 14 6 24               
{58,3,4,6,7,8,9,10,11,12,13,14,16,17,18,20} 54 2 25 1 19 55 34 15 5               
{50,1,2,4,5,6,7,8,9,10,11,13,14,15,17,18} 38 56 16 3 59 52 30 20 41 12 42               
{17,1,2,3,4,6,7,8,9,10,11,12,13,14,15,18} 44 27 54 45 21 58 5 49 31 60 26 16 20               
{58,1,2,3,4,5,7,8,9,10,12,14,15,18,19,20} 52 56 57 11 26 35 38 13 36 47 24 55 34 54 16 17 23 6 39               
{51,2,4,5,6,7,8,10,11,13,15,17,18,19,21,22} 24 14 58 16 29 55 57 20 25 9 49 3 12 26 1               
{21,2,3,4,5,6,7,8,10,11,13,14,17,18,20,25} 12 15 1 22 30 23 35 9 37 40 19 24 32 16 45 29 39               
{50,2,3,4,7,8,10,11,12,13,14,15,19,20,21,22} 51 48 33 57 56 6 27 28 1 29 25 35 18 59 17 5 16 9               
{19,1,2,3,4,5,6,8,9,10,12,14,16,17,20,21} 24 15 48 11 31 46 18 13 33 51 39 60 58 26 7 44 52 37 57 28               
{5,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16} 54 51 49 57 60 58 30 37               
{20,1,2,3,4,11,13,14,15,16,18,19,21,24,25,26} 56 51 23 41 22 6 52 9 8 40 5 38 54 31 10 7 58 17 12 55 42               
{22,1,2,3,4,5,6,7,8,9,10,11,14,17,21,23} 57 56 55 51 12 50 43 19 13 16 18 52 44 32 48 15 34 20               
{34,2,3,4,5,7,8,9,11,12,13,15,16,17,18,19} 14 49 54 27 24 23 1 42 10 6 25 37 39 36               
{7,1,2,3,4,8,11,16,17,18,19,21,23,26,27,30} 10 13 50 22 43 15 24 28 56 38 12 29 47 14 35 9 25 5 32 55 41 20 6               
