80
{31,2,3,6,7,8,9,10,11,12,13,14,15,17,19,20,21,23,24,25,26} 46 48 1 36 22 45 63 5 50 42 4 55 16 61 78 29 51                    
{21,1,2,3,5,6,7,8,9,10,12,13,14,15,16,17,18,20,22,24,25} 63 78 50 51 59 73 4 23 66 77 76 52 11 41 29 39 62 30                    
{73,1,2,3,4,5,7,8,9,11,12,13,14,15,16,17,18,19,22,23,26} 52 25 6 57 68 31 27 67 24 21 64 60 10 55 41                    
{34,2,4,5,6,8,10,12,14,15,17,18,22,23,24,25,26,28,29,30,32} 59 35 50 78 72 71 20 60 52 13 9 16 42 3 1 40 39 53 19 66 27 57 69 74 31 11 7                    
{52,1,2,3,4,7,9,10,11,12,14,15,16,19,20,21,23,24,25,26,27} 18 51 5 37 63 69 80 13 17 56 54 34 57 65 6 8                    
{32,1,2,3,6,7,8,9,10,11,13,14,15,16,18,20,21,22,24,25,26} 5 19 67 76 72 33 77 42 12 4 45 36 17 61                    
{72,1,3,5,6,7,9,10,11,12,13,14,15,17,18,19,21,22,23,25,26} 62 80 53 55 37 20 63 4 16 2 33 79 42 48 57 36 8                    
{33,1,2,4,5,7,8,9,10,11,12,14,15,17,18,19,21,22,23,24,26} 65 32 57 37 48 60 16 13 20 3 66 59 6 67 30 70 80 74                    
{64,1,2,3,4,5,6,7,10,11,12,13,14,15,17,18,19,20,21,22,23} 52 50 16 8 28 67 31 80 9 53 76 60 63 61 72 56 48 55 35 73                    
{77,1,2,3,5,6,7,8,9,10,11,12,15,18,19,22,23,24,25,26,28} 63 13 16 44 17 74 78 45 65 40 68 72 71 34 67 20 55 21 4 14                    
{79,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21} 62 66 45 65 4 33 40 67 54 48 46 26 49 44 75 74 63 56 80 71 76                    
{33,4,5,6,7,8,11,12,14,15,16,17,20,21,22,23,24,25,26,27,28} 50 9 18 80 56 1 55 39 74 57 19 76 3 46 64 13 63 72 66 10 38 40 2 77 65                    
{72,1,2,4,5,6,7,8,10,12,13,14,15,17,18,20,21,22,23,24,26} 9 25 3 58 80 61 37 71 19 36 16 47 74 76 11                    
{69,1,3,4,5,6,7,8,10,11,12,13,15,16,17,19,22,23,24,25,27} 78 9 26 18 2 49 14 20 58 32 21 44 33                    
{47,1,2,3,6,7,8,11,12,13,15,17,18,19,20,21,22,24,26,27,28} 31 34 78 55 9 61 50 75 16 4 56 77 70 23 80 10 25 14 5                    
{66,1,2,3,4,5,6,8,9,11,12,13,15,18,19,20,21,22,26,27,30} 17 36 56 24 25 62 16 29 43 10 57 23 42 28 31 37 35 39 7 14 38 76                    
{22,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,23} 66 73 77 3 39 50 32 40 27 76 35 43 21                    
{71,2,3,4,5,8,9,10,12,13,14,15,16,17,18,19,20,22,23,24,25} 38 57 26 41 77 11 44 33 7 66 21 6 1 51 72 34 37 45 47                    
{30,1,2,3,4,5,6,8,9,10,11,12,14,15,17,19,20,21,22,25,26} 56 74 65 23 18 46 39 43 7 24 80 16 49 37 33 13                    
{30,1,2,3,4,6,7,8,9,10,11,12,13,16,17,18,19,20,21,23,26} 15 24 5 38 33 22 14 35 25 36 64 80 46 74                    
{50,1,2,3,4,5,7,8,10,12,13,14,15,18,19,20,21,22,23,24,25} 72 52 56 16 60 78 17 29 35 75 46 51 6 66 37 11 39 33 9                    
{38,1,4,5,6,8,10,11,12,13,15,17,18,20,22,23,24,25,26,27,28} 2 52 60 72 64 36 14 29 68 34 54 7 16 55 48 3 51 78 9 79 44 19 21 57 33 71                    
{77,1,3,4,5,6,7,9,10,11,13,14,15,16,17,18,19,20,22,23,24} 71 34 8 62 48 27 2 12 29 49 28 53 66 63 21                    
{77,1,3,4,5,6,7,8,9,10,12,13,14,15,17,18,21,22,23,24,25} 58 42 52 50 11 78 55 53 16 35 45 20 48 19 2 64 49                    
{68,1,2,3,4,5,7,8,10,11,12,13,14,15,16,17,19,20,22,25,26} 21 50 9 74 52 53 54 73 62 59 77 23 69 41 33 79 63 18 24 46 6                    
{34,3,4,5,6,7,8,10,11,12,14,15,17,18,19,20,21,22,23,24,25} 1 53 36 51 71 13 50 9 74 33 2 58 59 78 16                    
{12,1,2,3,6,7,9,10,11,14,15,16,18,19,20,21,22,23,24,25,26} 57 28 27 4 17 39 73 66 77 5 50 48 71 61 8 46 70 72 56 69 35 58 53 13 31 64                    
{15,1,2,3,4,5,6,7,8,10,11,12,14,16,17,19,20,21,22,24,25} 13 18 75 52 50 79 53 56 41 49 63 9 67 35 57 23 27 28                    
{50,1,3,4,5,7,8,9,10,12,13,15,17,19,20,21,22,23,24,25,26} 2 36 42 18 74 78 11 37 29 52 16 28 56 14 38 61 6 67 63 66 44 51 48                    
{5,1,2,6,7,8,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25} 77 32 10 9 3 30 35 55 48 71 4 50                    
{14,1,2,4,5,9,10,11,13,15,17,19,20,21,22,23,27,29,30,31,32} 24 12 39 8 47 40 16 58 7 53 26 72 59 66 6 28 46 68 79 44 25 41 3 18 50 75                    
{31,1,3,4,5,6,7,8,11,12,13,14,15,18,19,20,21,22,23,24,25} 17 2 45 80 40 9 36 41 68 65 10 67 28 59 55 16 56                    
{45,2,4,5,6,7,8,9,10,11,13,14,15,17,20,22,23,24,25,27,28} 34 42 54 41 1 16 32 21 38 26 18 29 43 44 46 12 48 47 19 3                    
{19,1,4,5,6,8,10,11,12,13,15,16,17,20,21,23,24,25,26,27,28} 14 2 55 71 60 64 63 22 61 35 39 70 3 46 53 18 73 43 56 7 38 9 72 78                    
{65,1,3,5,7,8,10,11,12,15,16,17,18,23,24,25,27,28,29,30,31} 74 13 42 69 4 20 46 14 2 45 71 39 56 41 61 9 26 6 38 19 22 62 21                    
{26,1,2,5,6,7,8,9,10,13,14,16,18,19,20,22,23,25,27,28,29} 11 74 76 21 42 44 3 17 51 67 43 24 48 70 58 41 55 75 64 45 40 15 4 12                    
{50,2,3,4,5,6,7,8,9,10,11,14,15,16,17,18,19,20,21,23,24} 22 66 64 60 12 77 67 39 56 63 42 1 28 13                    
{66,1,3,4,5,6,7,8,9,10,11,12,13,14,15,17,19,21,22,23,25} 47 27 32 41 16 18 59 39 49 29 60 61 2 53 20 26 79 24 74 70 51                    
{59,1,3,4,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,23,24} 72 61 33 5 63 68 52 29 26 44 38 51 46 22 75 49 74 2 64 11 54 36 45 28 32 73                    
{20,1,3,4,7,8,9,10,14,15,16,17,18,19,23,26,27,28,30,31,32} 6 2 29 22 44 13 45 12 71 33 39 11 68 80 25 35 62 24 5 59 21 65                    
{6,1,2,3,5,7,8,10,11,12,15,16,17,18,19,20,21,22,23,24,25} 13 72 59 31 14 48 44 30 43 4 53 9 41 61                    
{73,1,2,4,5,9,10,11,12,15,16,17,18,20,22,23,24,26,27,28,29} 49 58 55 48 43 80 8 63 42 57 3 21 78 75 67 6 69 56 7 13 14 25 19                    
{25,2,3,4,5,6,7,12,13,14,15,16,17,18,19,22,23,24,27,28,29} 78 26 38 51 80 76 73 1 55 8 21 61 63 54 9 20 39 11 10                    
{10,1,4,6,7,8,9,11,12,13,14,15,16,17,19,20,21,22,24,25,27} 26 69 71 74 23 58 62 2 18 64 56 32 30 44 3 73 52 68 51 55 5 46 60 77                    
{65,2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,20,21,22,23,25} 52 17 1 40 24 42 76 80 16 28 75 33 61 19 57                    
{29,1,2,3,4,5,6,9,10,12,13,14,15,16,17,20,21,23,25,30,31} 24 51 26 54 28 69 73 71 42 27 11 46 72 45 74 18 8 7 59 22 40 19 60 56                    
{53,1,3,4,5,6,8,9,11,13,14,15,16,17,18,19,21,22,23,24,25} 2 41 7 26 39 72 80 54 20 12 37 51 29 61 44 66 10 56                    
{7,1,3,4,5,8,9,12,15,16,17,18,19,20,21,23,24,26,30,31,32} 80 72 22 27 29 25 28 6 52 11 49 13 36 14 62 71 76 2 57 10                    
{67,1,2,3,4,5,7,9,12,13,14,15,17,18,20,22,23,24,26,27,30} 35 55 19 40 48 46 6 38 11 64 8 54 80 44 16 28 25 75 33 29 10 34 21                    
{78,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,24,29} 59 20 49 53 45 25 70 75 66 2 4 79 54 71 74 23 1 27 28 26 46                    
{5,1,2,3,6,7,8,9,12,13,14,15,16,17,18,19,21,22,23,24,25} 56 57 11 74 70 42 39 61 4 27 48 76 10 20 75 49                    
{44,1,2,3,4,5,7,8,9,10,12,13,15,16,17,18,19,20,23,24,25} 63 6 71 14 74 11 52 22 59 42 72 21 31 61                    
{11,1,2,5,6,8,9,10,13,14,15,16,17,18,19,20,21,22,23,24,26} 55 80 74 73 12 4 67 51 25 53 68 32 44 3 72 7                    
{43,1,3,4,5,6,8,9,10,11,12,13,14,17,18,19,20,22,23,24,25} 35 67 21 51 2 52 61 65 15 7 40 39 47 63 30 73 69 57 27 44 28 16                    
{39,1,2,3,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,25} 69 70 44 58 51 56 79 4 29 65 38 21 64 6 30 24 27 26 23 63 35 48                    
{34,1,3,4,5,7,8,10,11,12,15,17,18,21,22,23,24,25,27,28,29} 2 63 60 14 20 13 70 61 9 51 42 19 71 6 56 74 77 59 16 44 26                    
{37,1,2,4,6,7,9,12,13,14,18,19,20,22,23,24,26,31,32,33,34} 61 21 5 80 8 73 63 25 17 67 28 43 69 70 53 11 52 42 15 29 16 3 30 56 55 10 77 36 68 46 27                    
{59,1,3,4,6,8,9,11,13,15,16,17,18,19,20,21,22,23,24,25,26} 2 56 38 53 32 80 12 45 10 5 48 62 14 7 28 67 66 68                    
{60,1,2,3,4,5,6,9,10,11,12,13,16,18,20,21,22,24,25,27,31} 65 7 29 78 30 68 15 8 34 33 19 14 28 62 26 17 53 23                    
{54,1,2,4,5,6,7,8,9,10,11,15,16,17,18,20,21,22,24,25,26} 27 14 23 73 40 3 19 35 12 29 61 32 47 74 41 34 13 42 44                    
{31,1,2,3,4,6,7,10,11,13,14,16,17,20,22,23,24,25,26,28,29} 5 19 60 15 39 76 51 79 38 43 27 59 32 9 18 12 8 67 21 41 46                    
{42,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21} 78 45 39 67 28 11 24 72 80 48 55                    
{65,2,4,5,6,7,8,9,10,11,13,14,15,17,18,19,20,21,23,27,31} 75 74 59 30 70 49 24 64 25 32 22 12 37 79 29 66 60 16 57 62 36 1 28 3 26                    
