80
{75,1,2,3,4,5,7,8,10,11,12,13,14,15,16,18,19,20,22,23,24} 64 70 52 43 31 53 45 9 6 49 68 21 17 39                    
{19,1,2,3,4,7,8,9,10,11,12,13,16,17,18,20,21,23,24,25,26} 55 22 27 73 52 35 5 14 15 6 59 46                    
{5,1,2,3,6,7,8,11,12,13,14,15,16,17,18,19,21,22,23,26,27} 4 72 65 39 42 71 33 45 24 55 20 25 31 10 32 40 76 59 54 64 50 9 60                    
{49,1,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,23,24} 46 55 35 42 22 40 38 13 36 25 14 50 26 69 71 2                    
{25,2,3,5,6,7,8,10,11,12,13,14,16,17,18,19,20,21,22,24,26} 48 79 29 4 56 72 1 64 71 31 52 38 63 47 9 80 43 28 33 32 62 69 39 15 23 54                    
{65,1,2,6,7,8,10,11,13,14,15,16,17,18,19,21,22,23,24,25,26} 64 3 5 35 12 59 4 73 30 49 58 60 34 9 20 61                    
{38,1,2,3,4,6,8,9,12,14,15,17,20,22,23,24,25,27,28,31,32} 69 21 72 39 16 19 64 44 80 55 10 11 18 7 35 57 26 29 13 63 30 66 5                    
{77,1,2,3,7,8,10,11,13,14,15,18,19,20,21,22,23,24,25,26,27} 45 6 9 36 61 40 60 64 68 16 56 17 12 28 46 5 44 51 34 4 48                    
{69,1,2,3,5,6,7,9,10,11,12,13,15,16,17,18,19,20,23,24,25} 21 27 46 14 43 66 61 4 72 42 77 22 52 54 55 65 8 60                    
{3,1,4,7,9,10,11,12,13,16,17,18,20,21,22,24,26,28,29,34,35} 6 57 2 15 63 75 68 43 74 19 5 79 77 36 33 14 30 8 27 62 38 23 25 50 31 32                    
{2,1,3,7,8,9,11,12,14,15,17,18,19,20,21,22,23,24,25,26,27} 55 71 16 68 44 72 54 10 43 73 35 13 37 39 80 56 67 62 5 6 4                    
{23,1,2,4,5,6,7,8,9,10,11,12,13,14,15,17,18,20,21,22,24} 16 58 53 3 49 19 32 52 72 40 64 73 68 78 48                    
{30,1,2,3,4,5,6,7,9,10,12,13,14,17,19,20,21,22,23,25,27} 68 11 61 40 79 55 26 56 15 76 54 8 80 24 29 43 47 60 18 16                    
{70,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23} 1 21 61 51 34 2 79 41 39 47 65 36 55 69 52                    
{77,1,2,3,4,5,6,8,9,10,11,12,13,15,17,18,19,21,22,23,24} 79 60 14 29 30 39 54 63 65 45 61 20 64 34 7 38 55 16                    
{12,1,2,3,4,5,6,7,8,9,10,13,14,15,16,18,19,20,21,23,24} 63 11 75 43 17 22 49 61 70 73 72 26                    
{53,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,22} 19 47 76 44 37 49 23 17 40 54 36                    
{73,2,3,5,6,7,8,9,10,12,13,15,16,17,18,19,21,22,23,24,25} 79 30 1 65 60 70 47 54 11 27 31 36 55 77 52 14 4 20 74                    
{38,1,2,3,4,6,7,8,10,12,14,17,18,19,21,22,25,27,28,29,30} 44 66 48 75 59 63 78 24 40 20 52 23 53 57 15 46 34 77 61 79 13 5 11 9 16 26 73 50                    
{61,2,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24} 48 67 39 57 38 37 4 1 53 46 42 8 26 44 49 60 35 34 63 50 3 77 74                    
{15,1,2,3,4,5,7,8,10,11,12,13,14,16,17,18,19,20,21,23,26} 66 63 25 6 9 64 46 22 68 32 43 58 77 74 48 40 24 30 70                    
{1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,21,22,23} 66 10 42 34 69 45 25 26 30 55 20 80 68 54 65 63 67                    
{71,1,3,6,7,8,9,10,11,12,14,15,16,18,19,20,21,22,23,24,25} 4 56 26 13 35 67 5 17 73 2 41 68 79 63 47 70                    
{66,1,2,4,7,8,9,11,12,13,14,15,16,17,18,19,20,21,23,24,26} 67 73 78 54 25 37 77 22 41 80 75 70 6 65 38 3 10 5 28 69                    
{15,1,2,3,4,5,6,8,9,10,11,12,14,16,17,18,19,20,21,22,23} 28 44 7 48 53 38 32 41 61 55 50 43 25 13 76                    
{69,1,2,3,4,6,7,8,9,11,13,14,15,16,17,18,20,21,23,25,26} 48 22 51 68 64 10 50 34 60 54 24 5 63 12 31 55 41 44 49 19 65 43 72                    
{46,1,2,3,5,6,8,9,11,12,13,14,16,17,18,19,20,21,22,23,24} 27 79 4 80 28 33 10 45 73 77 15 65 29 64 7 40 74 72 69 35                    
{57,1,2,3,4,6,7,8,9,12,13,14,15,17,18,20,21,22,24,27,28} 42 19 10 35 25 5 45 16 11 55 23 56 26 73 40 66 61 50 54 77 51 58                    
{3,1,2,4,5,6,7,8,9,11,12,13,14,15,19,20,22,23,24,26,27} 38 36 18 10 43 17 42 29 65 47 25 62 50 73 16 61 40 21 41 79 75 56                    
{26,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,22,23} 62 49 61 73 77 44 76 21 50 64 57 11 38 59 41 53 27 1 25                    
{3,2,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19,20,23,24,25} 63 21 59 22 27 54 42 14 57 56 44 1                    
{75,1,2,4,5,8,9,10,11,15,16,17,18,19,21,22,23,24,25,27,31} 7 14 13 29 59 30 20 46 70 58 28 57 35 3 26 6 55 73 12                    
{47,1,2,3,4,5,6,8,11,12,13,15,16,17,18,21,24,25,26,27,28} 46 10 20 43 48 7 29 58 80 23 79 61 19 14 45 34 56 22 57 36 9                    
{74,1,3,5,6,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25} 44 4 7 57 2 34 70 28 27 24 9 71 42 61 49 40 62 39 59                    
{5,1,2,3,4,7,8,10,11,12,14,16,17,20,21,22,23,24,25,26,28} 30 58 49 56 9 27 72 29 74 13 35 19 6 71 67 15 59 69 51 76 36 53 18                    
{29,2,4,5,6,7,9,10,11,12,13,15,16,17,18,19,20,21,23,27,28} 25 14 40 38 33 22 70 58 46 73 31 39 3 24 69 8 1 26                    
{47,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20,21,22} 15 74 51 17 62 61 29 38 42 24 46 70 44 40                    
{5,3,4,6,7,8,11,14,15,16,17,19,20,22,23,25,26,28,29,30,31} 47 53 62 59 21 18 58 71 54 24 46 1 9 37 33 51 76 63 13 12 41 10 2 65 27 67 34 64                    
{5,1,2,3,4,6,8,9,10,11,12,13,15,16,17,18,20,22,25,26,27} 53 62 21 45 14 56 72 55 24 23 29 75 19 80 7 35 33 70 69 28                    
{34,1,2,3,4,6,7,8,10,12,14,16,17,18,19,20,21,22,23,24,25} 59 11 74 51 54 64 45 9 67 5 28 36 13 15                    
{7,1,4,6,8,9,10,11,12,13,14,15,16,17,19,20,21,22,24,28,29} 38 70 2 3 18 25 5 52 27 26 48 31 30 73 23 60 65                    
{17,1,4,5,6,8,9,10,11,12,13,14,15,18,19,21,23,24,25,27,28} 56 80 65 22 16 44 26 20 33 59 53 45 54 55 43 63 62 2 3 50 7                    
{8,1,2,3,4,5,7,11,13,14,15,16,17,18,19,21,22,23,24,25,27} 6 9 47 26 34 20 59 10 54 12                    
{64,1,2,3,4,5,6,7,8,11,12,13,15,17,18,20,21,23,25,28,29} 30 26 22 53 14 40 24 19 32 50 48 16 9 10 45 68 58 62 49 54 27                    
{57,3,5,6,7,8,9,10,11,13,14,16,17,19,20,22,25,26,28,29,30} 48 23 34 2 46 18 15 40 74 59 21 1 42 27 68 62 4 12 77 24                    
