80
{9,1,2,3,6,7,10,11,13,15,16,18,19,20,22,23} 46 17 50 28 58 14 49 12 31 40 75 8 54 21 5 4 62               
{15,1,3,4,7,11,12,13,14,17,18,20,22,23,24,25} 78 2 76 10 61 72 21 42 29 67 9 62 6 5 69 8 74 16 58 19 64 51               
{1,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18} 62 32 38 54 20 49 31 21 39 40 75 67 2 13 68               
{7,1,3,4,5,8,10,11,13,14,15,16,17,19,20,21} 9 77 33 59 30 2 53 45 25 6 42 38 23 12 18               
{9,1,2,4,5,6,7,8,10,11,13,14,15,16,18,19} 58 73 46 78 12 3 23 66 17 26 22 32 50 49 67 80               
{47,1,2,3,6,7,8,10,11,13,14,17,18,19,20,21} 4 67 15 12 78 64 72 39 41 50 23 22 55 28 79 16 5 9               
{24,1,3,4,5,7,8,9,10,11,12,13,14,15,17,18} 23 27 2 37 25 51 45 70 79 6 32 48 16 71 68 58 22 57               
{58,2,3,4,5,6,7,8,9,10,12,13,14,16,17,18} 27 31 65 54 55 11 75 22 15 57 50 19 1 56 53 44 29 72 73 71 52               
{4,1,3,6,7,8,9,10,12,15,17,20,21,22,24,25} 5 43 70 76 19 18 68 13 14 16 53 55 23 44 78 67 28 2 69 11               
{13,1,2,3,4,5,6,7,8,9,10,12,14,15,17,18} 50 44 52 59 42 39 43 36 68 23 71 45 46 19 11 16               
{65,1,3,5,6,7,9,10,11,13,14,16,17,18,19,21} 61 73 8 50 4 56 45 69 46 15 12 62 47 2 52 20 58 54               
{5,1,2,3,4,6,7,8,9,11,13,14,15,16,17,18} 46 77 79 41 78 73 24 10 56 63 34 62 71 60 48 59 12 69               
{69,1,3,4,6,7,9,10,13,15,20,21,23,25,26,27} 71 61 48 70 24 39 75 5 12 31 50 73 18 14 16 47 19 17 2 22 8 11               
{80,1,2,3,4,6,7,8,9,10,11,13,14,17,18,19} 52 28 73 67 69 15 50 16 44 5 68 76 58 47 12 53 27 77 54               
{34,1,2,3,4,5,6,7,8,9,11,12,13,14,15,17} 53 56 48 37 47 10 76 78 20 16 70 77 59 69 27 80 44 75 19 30               
{50,1,2,3,4,5,6,8,9,10,11,12,15,16,17,19} 21 27 24 72 7 62 67 47 14 44 18 13 46 43 53 66 49 25               
{65,1,2,4,5,6,7,8,10,11,12,13,14,15,17,19} 30 9 62 18 76 43 51 53 55 73 80 66 52 3 61 16 77 46 36 44               
{18,2,3,4,5,6,7,9,11,13,14,15,16,17,19,20} 12 1 72 71 44 28 43 22 26 10 34 8               
{42,1,3,4,7,8,9,10,11,12,13,14,15,16,17,18} 77 2 41 20 40 34 52 33 5 44 74 63 78 24 62 45 6 49               
{9,3,5,6,7,8,11,12,13,14,15,16,17,18,19,21} 63 33 34 72 45 41 38 10 65 24 4 68 1 61 73 43 20 79 40 42 39 2 32               
{53,2,3,4,6,7,8,9,10,11,13,15,16,17,18,19} 77 57 35 1 23 31 54 71 80 14 20 43 34 48 64 47 44 28 12 5               
{25,2,3,4,5,6,7,8,10,11,14,15,16,17,18,21} 36 12 13 9 35 20 40 34 19 49 1 54 41 29 61 60               
{39,1,3,4,5,7,10,13,14,15,16,18,19,21,22,23} 30 45 11 2 6 12 73 35 79 77 57 9 65 38 8 37 52 66 40 20 74 61 17               
{71,1,2,5,6,7,9,10,11,12,13,14,15,16,17,19} 51 36 76 45 31 53 18 64 78 37 3 4 57 50 73 8 21 39               
{27,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16} 60 79 40 46 61 66 43 70 24 29 25 73 1 59               
{5,3,4,6,7,8,11,12,13,17,18,19,20,21,22,23} 40 2 25 1 30 52 80 16 34 60 48 38 35 15 9 61 14 57 74 58 77 64 29 10 63 32 37 69               
{14,1,2,3,4,5,6,7,8,9,10,11,13,15,16,17} 63 54 12 61 26 41 79 48 31 72 21 62 23 64               
{18,2,4,5,7,8,9,10,11,12,13,14,15,16,17,19} 3 57 1 47 60 21 38 34 35 69 50 20 53 6 79 73 32 43 41               
{5,1,3,4,7,8,9,10,11,12,13,15,16,17,19,20} 32 48 71 45 76 41 33 6 70 39 38 61 14 2 52 58 62 40 28 18 79               
{32,1,2,3,4,5,6,7,8,9,12,13,14,16,17,18} 51 19 68 10 72 11 74 58 15 46 66 35 73 45 27 25 38 24               
{56,1,2,5,6,8,9,10,11,12,13,14,15,16,17,19} 4 18 69 30 20 3 79 33 77 71 32 62 7 41               
{36,1,2,3,4,6,7,9,12,13,14,15,16,17,18,21} 11 22 8 71 39 19 5 55 58 35 79 32 20 75 10 62               
{60,1,3,4,5,6,9,10,11,12,14,15,16,18,19,20} 66 13 31 47 71 74 52 7 2 8 48 32 76 50 45 65 17               
{14,1,2,3,4,5,7,8,9,12,13,15,16,17,18,19} 32 53 54 25 69 26 56 23 67 6 21 35 70 22 50 11 10 29 72 79 38 31               
{76,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17} 34 49 73 28 78 75 64 3 2 65 79 39 70 77 61 36 72               
{36,3,4,5,7,8,9,10,11,14,15,17,18,19,20,21} 2 57 12 52 1 6 46 68 74 16 76 13 50 49               
{47,1,2,4,5,7,8,10,12,13,14,15,16,17,20,21} 59 41 37 35 49 74 11 18 24 46 63 66 76 19 50 9 26 44 70 6 3 53 51               
{66,2,4,5,6,8,9,10,11,12,13,15,16,18,19,20} 26 35 40 51 25 27 72 77 43 17 3 36 53 41 55 1 56 24 79 14 7 74               
{15,1,2,3,5,7,10,11,12,14,16,17,19,23,24,25} 65 36 13 4 61 50 18 77 8 20 22 43 44 21 9 51 67 6               
{12,1,3,4,5,6,7,8,9,13,14,15,16,17,18,19} 51 23 26 48 59 10 30 45 2 11 50 78               
{59,1,3,4,5,6,7,9,10,11,12,13,14,15,16,17} 66 32 41 67 63 8 35 2 57 44 47 72               
{57,4,5,7,8,9,10,11,12,13,14,15,16,17,18,19} 61 41 62 29 75 21 70 6 47 49 3 40 65 80 2 54 1 68               
{33,1,3,4,6,7,8,10,11,16,17,18,19,20,21,25} 2 38 23 30 15 14 26 27 65 24 71 22 13 29 63 12 5 40 58 68 9               
{4,1,2,5,6,7,8,9,11,12,14,16,17,18,19,21} 70 33 60 67 73 23 38 34 44 15 31 66 13 54 3 74 10 69 20 27               
{2,3,5,7,8,9,10,11,12,14,15,17,19,20,22,23} 36 16 76 13 18 50 21 75 37 33 1 58 68 6 52 78 4 38 70 26 24 35 55 39               
{59,1,2,6,7,8,9,12,13,14,15,16,17,18,20,21} 19 37 69 58 11 5 33 66 39 53 31 4 3 61 10 49 68               
{7,1,2,3,4,5,6,9,10,13,15,16,17,18,20,22} 56 72 48 11 14 8 53 34 37 21 67 42 55 19 12 36 57 45 32 31               
{18,1,2,3,4,5,6,7,8,9,10,11,13,14,16,17} 12 65 30 73 58 42 59 51 22 15 26 44 77 54 40 71 74 24 32 62               
{22,1,3,4,5,6,7,8,9,10,11,12,13,15,16,18} 52 44 2 35 78 29 47 23 37 19 14 48 72 41 38 32 17 59 36 21 54 49 68               
{43,1,2,3,4,5,7,8,9,10,11,12,13,14,16,18} 72 61 6 17 26 21 50 15 76 77 68 54 62 22 79 57 47 60               
{16,1,2,3,6,7,8,9,10,11,12,13,14,15,19,20} 66 39 18 17 37 25 4 59 32 27 69 5 21 56               
{15,1,2,3,5,6,7,8,9,10,11,12,13,16,17,19} 59 69 23 24 57 61 53 41 18 14 74 38 48 33 26 22 4 60 39 77               
{55,1,3,4,9,11,12,14,15,16,17,18,19,21,22,24} 5 10 59 47 13 28 72 7 2 43 74 38 63 36 20 6 76 45 62 39 23 50 41 8               
{43,3,4,6,7,8,10,11,12,16,17,18,19,20,21,22} 26 9 30 15 73 23 48 2 36 64 33 39 14 69 13 59 29 1 5               
{59,1,2,4,5,6,7,8,9,10,12,13,14,15,16,17} 56 18 62 53 58 30 74 11 52 3 55 47 23 44 31 49 51 36               
{66,1,2,3,4,6,8,9,10,11,12,13,14,15,16,17} 5 7 29 22 38 45 23 20 50 39 41               
