80
{20,2,4,6,7,8,10,12,13,14,15,16,18,21,22,24,26,27,29,30,31} 19 9 1 58 3 62 52 38 71 39 25 17 57 69 56 61 5 53 23 63 11 79                    
{80,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21} 76 25 34 79 51 75 32 40 24 9                    
{63,4,5,8,9,10,11,12,13,14,15,16,17,18,20,24,26,27,28,29,31} 33 74 7 23 21 2 22 40 41 19 1 76 44 25 73 3 58 39 6 60                    
{49,1,2,3,5,6,7,8,9,10,11,12,13,15,17,19,21,22,23,24,26} 61 25 45 14 42 18 54 20 16 53 4 59 35 41 71                    
{17,1,2,3,4,6,7,8,9,11,12,13,14,15,16,18,20,21,22,26,27} 44 57 70 5 33 25 10 68 61 24 29 19 67 76 56 49 23 69 77 40                    
{60,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,18,20,21,22,24} 46 58 73 77 71 32 54 4 17 30 35 38 67 51 79 45 23 39 19                    
{60,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21} 41 26 50 39 54 18 59 79 55 62 29                    
{42,1,2,3,4,5,7,9,10,13,14,15,17,18,23,24,25,26,28,29,30} 51 8 80 31 75 57 16 11 62 19 12 21 20 6 68 27 22 33 44                    
{2,1,3,4,5,6,7,8,10,11,13,14,15,16,17,18,19,20,22,23,24} 47 9 41 51 21 39 12 79 67 70 54 72                    
{70,1,2,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22} 23 11 69 3 40 63 48 43 72                    
{58,1,4,9,12,13,15,16,17,18,19,20,21,22,23,26,29,30,31,32,34} 8 2 27 5 63 49 10 44 3 11 25 75 28 39 50 68 52 14 6 7 59 70 69 24 33 79                    
{76,1,2,3,5,6,8,9,10,12,13,14,17,18,20,21,24,25,26,27,29} 16 38 53 28 34 33 15 22 36 19 61 23 72 7 45 30 69 67 46 11 4 43                    
{24,2,4,6,8,9,10,12,13,14,15,16,18,21,22,23,25,27,28,31,33} 3 70 41 20 78 11 17 56 55 52 5 19 32 68 1 29 26 30 7 37 72 47                    
{17,1,2,3,6,7,8,9,10,11,12,13,14,15,16,18,19,20,21,22,23} 5 68 25 34 62 30 4 75 40 36 48 80 70 31 46                    
{76,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,21,22} 80 72 71 26 57 52 65 68 69 35 78 31 9 79 20                    
{59,1,2,3,4,5,6,8,9,11,12,14,16,17,18,19,20,21,22,23,25} 7 24 62 39 78 15 37 77 76 44 61 47 58 13 73 10                    
{35,1,2,3,4,5,6,7,9,10,11,12,13,14,16,18,19,21,22,23,24} 15 79 17 20 30 76 8 68 38 48 54 74 67 32 43                    
{65,1,2,4,6,7,8,9,10,12,13,14,15,16,17,18,20,23,24,25,26} 56 3 74 11 31 64 33 73 53 21 39 80 22 66 19 5                    
{10,1,3,4,5,6,7,8,9,11,12,14,15,16,17,18,19,20,21,23,24} 72 63 13 2 66 41 39 61 59 80 50 33 22                    
{49,1,2,3,4,5,8,9,11,14,15,16,17,20,21,22,23,24,26,27,28} 61 18 59 12 65 40 63 19 7 55 10 51 36 25 6 43 13 78                    
{74,1,2,4,5,6,7,8,9,10,11,12,14,15,16,17,19,20,21,22,23} 72 26 37 41 53 13 18 44 3 63 73                    
{11,1,2,3,4,5,6,9,10,12,13,14,15,17,18,19,20,21,22,24,25} 59 26 38 74 64 47 23 7 32 27 16 71 31 54 65 76 8                    
{11,1,4,5,6,7,9,10,12,13,14,16,17,18,19,20,22,23,24,25,28} 69 26 15 61 46 21 63 38 65 64 3 79 27 8 34 56 2 55                    
{1,2,3,4,6,8,9,10,13,14,15,16,17,18,20,22,23,24,25,28,30} 29 7 70 66 35 21 26 63 58 12 27 19 11 47 5 33 36 55 59 54 78                    
{24,1,2,3,4,5,6,7,8,10,12,14,16,18,19,20,21,22,25,26,27} 79 73 13 28 38 71 11 23 17 9 42 15 40                    
{28,1,2,3,4,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21} 5 79 75 63 58 39 73 31 59 64 22 48 45 76                    
{80,1,2,3,6,7,9,11,12,13,14,16,17,18,19,20,23,24,25,26,28} 49 57 58 79 44 31 27 22 36 66 5 15 4 10 62 61 51 34 33 8 21                    
{47,1,2,3,4,5,7,8,9,11,12,15,16,17,18,19,21,23,24,26,27} 20 25 50 34 51 69 60 10 22 75 59 14 6 56 79 40 78 13 57                    
{27,1,3,5,7,8,9,11,12,14,15,17,18,19,20,21,22,23,24,25,29} 45 10 50 13 4 40 6 79 55 32 26 68 75 2 28 16                    
{4,1,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24} 32 59 42 25 55 28 20 77 75 2 5 79 54 35 76 68                    
{9,1,2,3,4,5,6,7,10,11,12,13,14,15,16,19,21,22,23,24,25} 65 71 17 72 28 43 64 20 68 33 54 8 18 51 30 53 38                    
{10,1,2,3,5,6,8,11,12,13,14,16,17,18,19,20,21,23,25,28,29} 49 71 27 4 31 70 78 62 69 26 46 76 57 7 24 9 47 38 67 34 53 15 22 43 51 55 80                    
{30,1,2,4,6,7,8,9,10,11,12,13,14,15,18,19,20,22,23,24,26} 33 55 70 17 34 3 16 5 25 79 21                    
{39,1,2,3,4,5,6,8,9,10,11,12,13,14,16,18,19,21,23,26,27} 78 28 47 73 15 17 46 22 31 63 65 32 67 7 20 24 54 71 43 50 25                    
{43,1,4,6,8,9,10,11,12,13,14,15,17,18,19,20,21,24,26,29,30} 34 41 16 59 35 54 27 23 3 2 25 5 74 28 22 7                    
{30,3,4,5,7,8,9,10,11,14,16,17,18,21,22,24,26,29,31,32,33} 6 13 28 20 68 77 38 69 53 67 61 50 46 1 15 27 37 19 25 2 79 51 23 73 12 48 47                    
{79,1,2,3,4,5,6,7,8,10,12,13,14,15,16,19,20,22,23,25,27} 45 18 72 17 70 53 9 67 73 50 24 11 21 66 49 58 26                    
{49,1,2,3,4,5,6,7,8,9,10,13,14,15,16,17,18,19,20,21,22} 50 45 11 77 47 42 79 58 70 61 12                    
{9,1,2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,19,21,22,23} 79 54 24 51 20 45 17 71 64 76 46                    
{64,1,2,4,5,6,7,8,9,10,11,12,13,14,16,18,19,20,23,24,25} 63 79 17 61 33 73 15 59 21 44 36 75 27 39 32 22 77 3                    
{77,1,2,3,4,5,6,9,10,12,13,14,17,18,19,20,21,22,23,24,26} 16 56 44 57 70 58 38 63 74 41 7 11 8 25 35 32 80 42 15 40                    
{8,1,2,4,7,9,10,11,12,13,14,15,16,18,19,20,21,22,23,27,29} 17 26 59 70 32 55 5 6 24 42 38 39 28 25 37 50 63 75 3                    
{59,1,2,3,4,5,6,9,10,11,13,14,16,17,19,21,22,23,26,27,28} 32 80 51 79 25 8 12 36 18 40 69 37 60 24 65 68 7 20 64 15 41 38                    
{58,1,2,3,5,8,9,10,12,13,14,15,16,17,18,19,20,22,23,24,25} 11 33 61 31 66 74 21 73 52 75 49 6 42 7 59 79 4 28                    
{76,1,2,4,5,7,9,10,11,12,13,14,15,16,17,19,20,21,22,27,28} 18 36 8 75 42 80 48 46 37 3 39 64 40 26 6 24 23 58 25                    
{33,1,2,3,4,6,7,8,11,12,13,16,18,19,22,23,24,27,28,29,31} 25 71 43 52 75 64 67 48 26 15 9 14 5 45 21 10 53 17 20 30 63 61                    
{13,6,9,14,15,16,17,19,20,22,23,24,25,26,27,28,29,31,32,33,34} 18 21 12 4 3 49 2 5 30 68 48 10 7 11 45 44 79 80 1 75 71 8 62                    
{67,1,2,3,4,5,6,7,8,10,11,12,13,14,15,17,20,21,23,24,25} 29 22 53 19 57 55 18 69 27 74 71 72 73 9 16 78 41 56 38 35                    
{43,1,2,3,4,5,8,9,10,12,13,14,15,16,17,19,20,21,22,23,24} 72 6 7 29 32 59 80 18 30 57 49 39 42 53 66 11 44 25                    
{26,1,2,3,4,5,7,9,11,12,13,14,15,17,18,19,21,23,24,25,27} 68 8 16 63 65 32 33 57 22 43 80 10 67 6 79 20                    
{75,1,2,3,4,6,7,8,9,10,12,13,14,17,19,21,23,24,25,26,27} 43 16 59 61 5 18 40 51 11 22 15 20 42 55 47                    
{28,1,3,4,5,7,8,10,11,13,14,15,18,19,21,22,23,24,26,27,30} 29 20 2 16 77 57 17 33 9 50 6 36 55 71 67 64 44 70 65 34 12 52 38 54 53 25 74 56 60 42 63 66                    
{29,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,20,21} 77 68 25 41 74 45 54 27 35 18 70 46 26 72 42 59 76                    
