80
{10,1,2,4,5,7,9,11,12,13,14,15,17,18,19,20} 61 71 58 49 22 43 3 51 79 16 78 6 8               
{27,1,2,3,4,5,8,9,13,14,15,16,17,18,19,21} 23 76 75 38 54 74 77 12 57 80 20 55 6 63 7 49 11 68 71 10 66 28 72               
{21,1,2,3,4,6,7,8,10,12,13,14,15,16,17,18} 75 31 44 64 23 43 22 55 50 80 5 9 74 30 11 39               
{41,1,2,4,5,8,9,10,11,12,13,15,16,17,21,22} 43 56 19 67 40 52 38 20 3 77 37 59 14 64 7 6 66 74 18               
{20,1,2,4,6,7,8,10,12,13,14,15,16,17,18,19} 31 72 54 57 3 53 63 65 60 5 9 37 39 71 11 55 58 69 49               
{60,1,2,3,4,5,7,8,10,11,12,13,14,15,16,17} 55 68 6 24 72 42 36 70 9 21 44 52 65 38 35               
{78,3,4,5,6,7,8,12,14,15,16,18,19,20,22,23} 21 17 31 37 39 42 1 10 28 11 53 9 33 13 72 51 68 49 69 2 35               
{36,1,2,3,4,5,7,8,9,13,14,17,18,19,20,21} 41 46 15 16 50 71 56 31 29 70 38 58 10 11 72 73 61 49 48 76 80 34 43 12 25 57 6 28               
{74,1,2,4,5,7,8,11,12,13,14,15,16,17,18,19} 35 22 3 77 10 9 6 55 44 56 24 72 43 59               
{65,1,4,5,6,7,9,10,11,12,13,14,15,16,17,18} 58 56 47 48 28 80 35 54 21 39 3 24 2 53 8 31               
{10,1,2,4,5,6,7,9,11,12,13,14,15,16,17,20} 30 8 3 56 79 18 19 67 59 69 78 28 53 37 62 24 61 22 38               
{11,1,2,3,6,7,8,9,12,13,14,15,16,17,19,21} 20 68 32 35 39 5 10 34 18 27 71 70 79 40 4               
{1,2,3,4,5,6,7,8,10,12,13,14,15,16,17,19} 55 74 37 11 25 18 70 9 34 40 48 52 28               
{4,1,2,3,5,6,7,8,9,13,14,15,17,18,19,20} 70 22 10 16 23 12 56 11 24 61 62               
{22,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16} 49 39 78 51 25 56 58 64 4               
{41,1,2,3,4,5,6,7,9,10,11,12,13,14,15,17} 73 68 16 8 72 75 31 59 71 78 29 18 64 25               
{22,1,2,3,6,7,8,10,12,14,16,17,19,20,21,23} 73 13 72 41 60 15 65 57 75 28 18 11 9 4 44 5 39               
{30,1,2,3,4,5,6,8,10,12,13,14,15,16,19,20} 39 33 11 26 7 9 61 75 17 70 23 66 68 38 56 22 65 36 72 32 46 18 51               
{3,1,2,4,6,8,11,13,15,16,17,18,19,20,21,22} 34 39 12 63 9 10 80 7 75 53 26 5 14 77 59 62               
{49,1,3,4,7,8,9,10,11,12,19,22,23,24,25,26} 38 32 57 13 16 5 14 58 15 20 2 65 21 6 53 18 31 17 67 46               
{68,4,5,6,7,8,9,10,11,12,13,18,19,20,24,27} 1 22 21 35 2 23 16 25 67 26 15 37 63 14 44 3 70 69 76 78 80 17               
{4,1,2,3,5,8,9,10,11,12,13,14,15,16,17,19} 38 7 64 36 18 51 71 56 57 41 72 42 59 78 27 50 79 24 6 75 69               
{74,2,3,4,5,6,8,9,11,12,13,14,17,18,20,21} 78 31 36 33 30 19 57 67 16 41 15 10 1 65 7               
{16,2,4,5,6,8,9,10,11,12,13,15,17,18,19,20} 70 59 34 78 14 1 40 36 44 25 3 7 33 64 37               
{21,1,2,4,5,6,7,8,9,10,11,12,13,15,16,17} 67 14 41 49 74 39 58 42 35 18 60 45 46 65 3 66 63 75 40 53               
{51,1,2,3,4,5,6,7,9,10,11,12,13,14,15,16} 39 78 33 29 54 75 72 8 62 23 65 17 48 53 36               
{41,1,2,4,5,7,8,9,10,13,14,15,16,17,18,19} 21 56 79 77 11 62 51 63 36 32 28 12 66 75 3 6 30 39 31 46               
{42,2,3,4,7,8,10,12,13,14,15,16,19,21,22,23} 20 17 70 50 9 1 25 55 53 5 64 30 27 74 18 35 40 77 63 26 61 29 6 47 11               
{48,1,2,4,5,6,7,8,9,10,11,13,14,15,16,17} 12 72 73 20 36 3 21 80 56 66 37               
{9,1,3,10,11,12,13,14,15,16,17,18,19,20,21,24} 76 80 26 45 23 27 2 69 5 32 8 4 59 6 39 70 22 42 49 66 28 7 63 65               
{50,2,3,4,6,7,8,9,11,12,13,14,15,16,18,19} 1 24 45 17 78 5 67 23 57 63 58 28 42 10               
{8,1,2,4,5,6,7,10,11,14,17,18,19,20,21,22} 36 56 69 12 13 79 50 61 59 33 76 52 3 9 64 58 15 62 16               
{78,1,4,5,6,7,8,9,10,11,12,13,15,16,17,18} 63 76 34 31 65 3 46 80 14 2 53 47 55 30 74 67 59 35               
{37,1,2,3,5,6,7,8,9,10,12,13,15,16,19,20} 57 56 48 61 49 41 36 14 25 69 11 18 67 28 78 64 51 54 4 17 70               
{18,1,2,3,4,5,6,8,10,11,12,13,14,15,16,17} 9 77 35 60 58 33 79 56 7 21 61 25 49 69 68 24               
{35,1,2,3,4,5,6,8,9,10,11,12,14,15,16,18} 19 13 7 17 51 54 65 52 75 29 42 56 62 68 64 26               
{14,1,2,3,6,8,11,12,13,15,17,18,19,20,21,22} 7 75 25 47 37 67 74 10 43 5 4 33 31 66 9 16 49 38 52               
{31,1,2,3,5,6,8,9,11,12,13,14,15,16,17,19} 77 52 65 53 79 18 42 21 38 71 61 4 63 66 36 30 7 10 20               
{25,2,3,4,5,7,8,9,12,13,14,15,16,17,18,20} 43 52 39 77 6 59 10 65 75 55 37 11 44 45 76 29 61 49 19 1               
{43,1,2,3,4,5,6,8,9,10,11,13,14,15,16,17} 32 7 36 25 33 53 39 47 74 12 77 31 69               
{33,1,2,3,4,5,6,7,8,9,10,11,12,14,15,16} 30 28 60 48 80 18 57 39 40 36 22 31 49 47 23 38 53 26 37 13               
{76,5,6,8,9,10,11,13,14,15,17,18,19,20,24,26} 16 21 47 39 48 60 1 22 3 23 25 4 7 2 74 12               
{34,1,2,3,4,7,8,9,11,12,13,14,15,16,18,19} 40 35 5 64 10 33 80 73 71 6 23 56 54 17 77 59 44 68 26               
{34,1,2,3,5,6,10,12,14,16,17,21,22,23,24,25} 11 8 33 67 28 53 58 15 7 49 20 13 47 48 79 19 9 4 50 56 70 68 18 57               
{17,1,3,5,7,8,9,10,11,12,13,14,18,19,20,21} 63 64 4 52 15 2 23 73 33 79 77 27 70 16 61 31 39 6               
{2,1,3,4,6,7,8,9,11,13,16,17,18,21,22,23} 35 71 76 74 40 50 70 66 5 15 19 20 78 14 12 10 59 69 58 31 33               
{55,1,3,4,5,6,7,9,10,12,13,14,15,16,18,19} 57 17 26 11 64 21 47 42 38 54 80 2 46 62 52 77 65 53 8 32               
{80,2,3,5,6,7,8,10,11,12,13,15,16,17,18,19} 32 75 69 43 20 63 42 1 14 9 30 26 4 53 58 66 76 31               
{34,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15} 24 19 79 78 64 21 39 52 41 74 18 72 27 33 61 60 50 30               
