80
{31,3,4,6,8,9,16,17,18,19,20,23,25,26,29,30,32,33,34,35,37} 70 14 55 50 15 38 58 10 12 11 27 28 5 61 22 2 40 21 36 64 76 1 13 60 7                    
{51,2,3,4,5,7,8,9,11,12,14,16,17,20,22,24,27,28,29,30,31} 58 60 71 6 21 10 18 37 55 76 56 13 15 23 1 19 66 26 47 70 45 73 32                    
{77,2,5,6,9,10,11,12,13,14,15,18,19,20,21,23,24,27,28,29,31} 25 7 4 1 16 74 22 37 67 78 41 17 51 65 34 30 8 32 3                    
{61,2,3,5,6,7,10,11,12,13,14,15,16,17,19,20,21,23,25,26,28} 18 70 62 24 78 32 4 35 29 45 72 48 63 67 75 77 54 8 9 55 1 39 38 22                    
{31,1,2,3,4,5,6,7,9,11,12,13,14,15,16,17,19,21,22,23,25} 76 20 57 43 68 69 41 24 67 29 49 51 10 53 47 36 8 55 18 62                    
{44,1,2,3,7,8,9,10,11,12,13,15,16,17,18,19,22,23,24,25,26} 67 6 20 80 54 47 75 38 36 27 64 30 14 21 77 28 62 4 5 41 53                    
{7,1,2,3,4,8,9,10,11,12,13,14,15,16,17,18,19,24,25,27,28} 45 23 40 66 56 65 42 64 6 26 77 60 5 22 20 72 21 36 29 75                    
{21,1,4,5,7,8,9,10,12,13,15,16,17,18,19,20,22,23,25,26,27} 11 2 14 43 28 61 58 38 6 59 24 69 73 37 78 70 60 32 72 35 71 3 44                    
{68,1,2,4,5,6,8,9,10,11,12,13,14,15,16,17,20,21,22,23,24} 7 19 41 26 33 42 66 40 3 46 31 80 56 57 25 69 50 18 27                    
{52,1,2,5,6,7,9,10,13,14,15,16,17,20,21,22,23,24,25,26,27} 3 32 8 19 47 36 40 60 4 18 12 55 11 72                    
{63,1,2,3,4,5,7,9,12,14,15,16,17,18,20,21,23,24,25,27,28} 36 38 80 67 74 57 13 76 10 22 66 19 55 8 73 37 6 44 11 26                    
{59,2,3,4,6,8,9,12,15,16,18,20,21,23,24,25,26,28,29,30,32} 72 49 74 13 5 1 31 11 60 22 10 39 41 17 19 79 58 27 75 14 42 54 7                    
{24,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21} 28 4 58 38 29 37 41 33 62 55 30 48 72 59 34                    
{31,1,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,21,23,24,27} 67 60 54 56 13 44 59 70 38 34 47 25 77 2 58 22 71 26 20 14 75 36 64                    
{15,3,4,5,7,8,10,11,12,14,16,17,19,20,21,22,23,25,26,28,30} 39 48 45 2 52 9 76 50 29 6 44 37 59 24 64 13 34 1 18 31 67 27 53 36                    
{46,1,2,3,5,6,7,8,10,11,12,13,14,15,17,19,21,22,24,25,26} 23 27 71 68 65 20 66 35 38 60 16 79 18 4 9 73                    
{11,1,2,4,6,7,8,10,12,14,17,18,19,22,23,25,26,27,28,29,31} 53 49 21 16 66 30 15 33 43 9 24 13 64 3 69 32 5 20                    
{7,1,2,3,4,5,6,8,9,10,11,12,13,14,15,18,19,20,21,23,24} 44 32 16 69 26 29 67 22 35 45 52 76 64 17 36 28                    
{47,1,2,3,4,5,6,7,8,9,10,11,12,16,17,18,20,21,22,23,24} 78 73 35 68 62 15 50 19 30 71 63 58 14 56 66 72 51 13 52 80 32                    
{52,3,6,7,8,9,10,11,13,14,15,16,18,19,20,21,22,23,24,25,26} 17 50 40 65 68 31 2 72 1 78 5 4 70 80 28 12 51                    
{60,1,2,3,4,6,7,8,10,11,12,13,14,16,17,18,20,21,22,23,24} 34 38 47 68 53 9 31 66 69 37 70 19 78 5 15 41 29 80 65 72                    
{16,1,4,5,6,7,8,9,10,12,13,19,20,21,22,23,24,26,28,29,31} 25 3 74 49 61 53 30 41 75 27 15 72 38 56 17 11 71 52 14 58 2 18                    
{51,1,2,3,4,8,10,11,12,14,15,16,18,19,20,21,22,24,25,26,27} 66 74 17 5 63 80 6 62 39 64 7 32 72 23 78 13 9                    
{49,3,4,5,6,7,8,12,14,16,17,18,19,20,21,22,23,24,26,27,30} 61 11 72 13 44 69 50 33 77 28 15 9 1 2 68 25 29 37 10 42                    
{68,1,2,3,5,6,9,10,13,14,16,17,19,20,21,22,23,24,25,26,28} 36 55 65 38 8 62 12 7 27 18 4 15 50 11 80 53 51 49 58                    
{47,1,2,3,4,5,7,8,10,11,12,15,17,21,22,24,25,26,27,29,30} 18 48 20 14 19 75 63 23 16 40 9 28 45 35 65 13 76 70 6 73                    
{71,1,2,3,4,5,6,7,8,10,11,14,15,16,17,18,19,20,25,26,27} 52 58 23 48 77 60 13 32 9 38 24 12 47 57 22 21 76 42 79 43                    
{15,1,2,3,4,5,6,8,9,10,11,12,13,14,16,17,18,19,20,21,22} 71 54 75 26 48 7 46 56 42 67 62 43 59 28 25 57                    
{33,1,2,3,5,6,7,9,10,11,12,13,14,15,16,17,18,19,20,21,24} 41 55 8 23 70 43 73 62 50 63 4 45 38 64 22 66 42 54                    
{45,2,3,5,8,9,10,11,13,15,16,18,19,20,22,24,25,26,27,30,31} 29 62 58 38 65 12 21 14 4 17 28 1 23 73 6 44 40 7 76 48 68 80                    
{35,2,3,4,5,8,9,10,13,14,15,17,18,19,20,22,23,24,25,26,28} 56 29 27 71 77 7 76 66 16 6 1 21 62 12 74 52 11 79 64 37 51                    
{6,1,2,3,4,7,8,9,11,12,13,14,17,18,19,20,21,22,23,26,29} 28 24 27 33 25 10 48 67 34 36 60 5 16 15 52                    
{59,1,4,5,6,7,9,10,11,12,14,15,16,17,19,20,21,22,23,24,26} 37 68 42 63 45 64 8 2 3 70 25 13 18 61 51 76 30 32 58 54                    
{64,1,2,3,5,6,7,9,10,11,12,13,14,15,16,17,18,21,24,25,26} 74 62 72 8 23 34 32 50 19 75 51 20 28 77 22 67 4                    
{56,2,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,21,22,23,26} 37 60 24 35 45 9 31 48 19 36 70 42 50 20 25 53 1                    
{35,1,2,3,4,6,7,8,9,10,12,13,15,16,17,18,19,20,23,24,25} 36 37 14 62 70 75 5 72 38 71 65 31 66 11 51 21 69 22 56                    
{50,3,4,5,6,7,8,9,11,13,14,15,16,17,18,19,20,21,22,23,26} 39 61 2 78 30 64 35 58 71 77 31 37 12 74 25 33 72 10 80 1 63 55 24 44                    
{56,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21} 27 31 47 73 45 77 60 3 24                    
{27,1,2,4,5,6,7,9,11,13,14,15,16,17,18,20,21,22,23,24,25} 59 19 42 53 12 46 52 28 73 3 10 57 36 29 48 63 8 54 76 51                    
{52,1,2,3,4,5,6,7,9,10,11,12,13,15,16,17,18,19,20,21,22} 42 78 56 14 74 8 60 34 66 27 49 62 46 77                    
{38,2,3,4,6,8,10,12,13,16,18,19,20,21,22,23,25,26,27,28,31} 46 15 69 29 37 24 17 75 40 70 56 1 54 9 30 57 14 60 68 11 7 5 41 52                    
{44,1,2,3,5,6,8,9,10,11,12,13,16,17,19,21,22,23,24,25,27} 78 59 39 76 15 71 49 53 4 7 48 30 26 18 14 43 20 67                    
{63,3,4,5,6,7,8,10,11,12,13,14,15,16,17,18,19,20,21,22,23} 75 68 2 25 80 79 54 46 1 59 44 40 69 32 52 42 34 9 39 30                    
{34,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21} 57 65 4 26 27 68 51 55 72 28 29 37 41 38 71                    
{56,2,3,4,5,6,8,10,11,12,13,14,15,16,17,18,19,21,22,23,24} 42 47 1 44 9 66 28 39 20 43 67 32 64 48 7 72 75 76 53                    
{66,1,3,4,5,6,7,8,9,10,11,12,13,15,16,17,21,22,23,24,25} 28 64 31 20 40 80 44 77 18 32 72 14 59 2 19 47 41                    
{31,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21} 25 23 49 76 64 20 59 52 24 37 77 44 73 27 58 56 43                    
{22,1,3,4,5,6,7,9,10,11,13,14,15,16,18,20,21,24,26,27,28} 65 39 67 17 23 37 25 50 59 42 60 45 8 75 54 31 19 51 12 2                    
{13,1,2,5,6,7,9,15,16,17,18,19,20,21,23,24,25,26,28,29,32} 74 27 59 45 14 31 79 11 75 60 57 35 68 46 22 33 42 43 3 36 69 80 8 4 47 12 44 67 10 30                    
{31,1,2,3,6,7,8,9,10,12,13,14,16,18,19,20,23,24,26,27,28} 21 62 22 53 15 61 42 11 34 5 52 4 17 39 25 49 70                    
{60,1,2,3,4,6,7,8,9,10,11,12,13,16,19,20,21,22,23,24,25} 15 14 5 72 46 54 35 45 80 57 76 26 34 17 18 75 63                    
{57,1,2,3,4,6,7,8,11,12,13,14,15,16,17,18,19,20,21,22,23} 71 51 10 68 30 64 59 72 35 5 27 66 37 45 29 76 49 74 9                    
{12,2,3,4,7,8,9,10,11,13,14,15,16,17,19,20,21,22,23,26,27} 1 54 18 24 34 80 56 41 6 70 53 50 74 5 62 75 49 65 68 38 25 28                    
{27,1,2,4,5,8,9,11,12,13,14,15,17,19,20,21,22,23,24,25,28} 61 29 60 79 50 6 30 3 54 7 57 16 37 69 63 47 18 70 26 10                    
{26,3,4,5,6,8,9,10,11,13,16,18,19,20,23,24,25,28,29,30,32} 15 7 44 65 12 42 2 43 22 14 63 21 31 46 60 27 1 17                    
{10,1,2,4,5,6,7,8,9,11,12,14,15,16,17,18,20,21,22,23,24} 66 54 50 39 35 19 3 77 72 13                    
{72,1,2,3,4,5,7,8,10,11,13,15,16,17,18,19,21,23,24,25,26} 22 76 44 43 53 69 74 14 20 34 46 42 32 6 12 9 60 48 66 29                    
